"date", "temperature_degC", "dewpoint_degC", "cloud_fraction", "press_msl_hPa", "wind_spd_ms", "wind_dir_degrees", "ISD_precip_01hr", "ISD_precip_03hr", "ISD_precip_06hr", "ISD_precip_24hr"
2010-04-20 23:00:00, 14.2533333333333, 6.24666666666667, 0.875, 1013.86666666667, 4.23333333333333, 61.3333333333333, 0, 0, 0, 0
2010-04-21 00:00:00, 13.3, 7.2, 0.75, 1014.3, 5.1, 70, 0, 0, 0, 0
2010-04-21 01:00:00, 12.3466666666667, 6.98666666666667, 0.433333333333333, 1014.15333333333, 4.7, 88.6666666666667, 0, 0, 0, 0
2010-04-21 02:00:00, 9.3304347826087, 5.6695652173913, 0.152173913043478, 1014.54, 2.27391304347826, 76.5217391304348, 0, 0, 0, 0
2010-04-21 03:00:00, 9.4, 6.1, 1, 1014.8, 2.6, 80, 0, 0, 0, 0
2010-04-21 04:00:00, 10, 7.13333333333333, 1, 1014.69333333333, 1.5, 107.333333333333, 0, 0, 0, 0
2010-04-21 05:00:00, 9.62666666666667, 6.47333333333333, 0.991666666666667, 1013.96, 1.5, 114, 0, 0, 0, 0
2010-04-21 06:00:00, 7.2, 5, 0.929166666666667, 1013.7, 1.5, 270, 0, 0, 0, 0
2010-04-21 07:00:00, 6.55333333333333, 4.85333333333333, 0.758333333333333, 1013.53333333333, 0.2, 6.66666666666667, 0, 0, 0, 0
2010-04-21 08:00:00, 5.52, 3.82, 0, 1013.07333333333, 1.3, 43.3333333333333, 0, 0, 0, 0
2010-04-21 09:00:00, 5, 3.3, 0, 1012.9, 0, 0, 0, 0, 0, 0
2010-04-21 10:00:00, 3.9, 2.8, 0, 1012.98666666667, 0.28, 6.66666666666667, 0, 0, 0, 0
2010-04-21 11:00:00, 3.9, 2.8, 0, 1012.95333333333, 1.82, 43.3333333333333, 0, 0, 0, 0
2010-04-21 12:00:00, 3.9, 2.8, 0, 1013.3, 0, 0, 0, 0, 0, 0
2010-04-21 13:00:00, 4, 3, 1, 1013.32666666667, 0, 0, 0, 0, 0, 0
2010-04-21 14:00:00, 6.84666666666667, 6.18, 1, 1013.52666666667, 0, 0, 0, 0, 0, 0
2010-04-21 15:00:00, 7.8, 6.7, 1, 1013.7, 0, 0, 0, 0, 0, 0
2010-04-21 16:00:00, 10.2266666666667, 7.13333333333333, 0.466666666666667, 1013.46, 3.88, 121.333333333333, 0, 0, 0, 0
2010-04-21 17:00:00, 11.9133333333333, 6.7, 0.25, 1013.16, 5.35333333333333, 128.666666666667, 0, 0, 0, 0
2010-04-21 18:00:00, 13.3, 6.7, 0.25, 1012.9, 3.1, 120, 0, 0, 0, 0
2010-04-21 19:00:00, 14.6266666666667, 5.95333333333333, 0.466666666666667, 1012.08, 3.8, 130, 0, 0, 0, 0
2010-04-21 20:00:00, 16.0333333333333, 5, 0.25, 1011.20666666667, 5.18, 131.333333333333, 0, 0, 0, 0
2010-04-21 21:00:00, 15.6, 5, 0.25, 1010.6, 5.7, 140, 0, 0, 0, 0
2010-04-21 22:00:00, 16.1, 3.96666666666667, 0.55, 1009.57333333333, 4.88, 131.333333333333, 0, 0, 0, 0
2010-04-21 23:00:00, 16.1, 4.4, 0.791666666666667, 1009.30666666667, 6.56666666666667, 138.666666666667, 0, 0, 0, 0
2010-04-22 00:00:00, 16.1, 4.4, 0.25, 1008.7, 5.7, 130, 0, 0, 0, 0
2010-04-22 01:00:00, 14.1866666666667, 5, 0.55, 1008.44666666667, 4.03333333333333, 148.666666666667, 0, 0, 0, 0
2010-04-22 02:00:00, 12.5733333333333, 4.92, 0.791666666666667, 1008.19333333333, 3.32, 141.333333333333, 0, 0, 0, 0
2010-04-22 03:00:00, 11.1, 4.4, 0.25, 1008.8, 1.5, 150, 0, 0, 0, 0
2010-04-22 04:00:00, 9.25333333333333, 4.33333333333333, 0.825, 1008.64666666667, 0, 0, 0, 0, 0, 0
2010-04-22 05:00:00, 8.3, 3.96666666666667, 0.55, 1008.23333333333, 0.346666666666667, 13.3333333333333, 0, 0, 0, 0
2010-04-22 06:00:00, 8.3, 4.4, 0.75, 1007.8, 2.6, 100, 0, 0, 0, 0
2010-04-22 07:00:00, 7.94666666666667, 4.56, 0.883928571428571, 1007.39333333333, 1.58, 124.666666666667, 0, 0, 0, 0
2010-04-22 08:00:00, 8.75333333333333, 5.52, 0.983333333333333, 1006.62, 2.1, 91.3333333333333, 0, 0, 0, 0
2010-04-22 09:00:00, 7.8, 5, 0.75, 1006.1, 2.1, 100, 0, 0, 0, 0
2010-04-22 10:00:00, 6.76666666666667, 4.62666666666667, 0.333333333333333, 1006.04666666667, 1.3, 130, 0, 0, 0, 0
2010-04-22 11:00:00, 7.55555555555556, 6.05555555555556, 0.930555555555556, 1005.59333333333, 0.666666666666667, 40, 13, 0, 0, 0
2010-04-22 12:00:00, 7.8, 6.1, 0.75, 1004.9, 0, 0, 0, 0, 10, 0
2010-04-22 13:00:00, 8.52666666666667, 6.91333333333333, 0.758333333333333, 1005.22666666667, 1.64666666666667, 157.333333333333, 0, 0, 10, 0
2010-04-22 14:00:00, 10, 8.03333333333333, 0.222222222222222, 1005.41333333333, 2.6, 140, 0, 0, 10, 0
2010-04-22 15:00:00, 10, 8.3, 0.75, 1005.5, 1.5, 140, 0, 0, 10, 0
2010-04-22 16:00:00, 12.0058823529412, 9.15882352941176, 0.786764705882353, 1005.34666666667, 1.75882352941176, 124.705882352941, 0, 0, 10, 0
2010-04-22 17:00:00, 13.7758620689655, 9.3448275862069, 0.875, 1005, 4.6, 142.758620689655, 0, 0, 10, 0
2010-04-22 18:00:00, 13.9, 9.4, 0.75, 1005, 4.6, 150, 0, 0, 10, 0
2010-04-22 19:00:00, 12.72, 10, 1, 1004.84666666667, 4.16666666666667, 186, 3, 0, 10, 0
2010-04-22 20:00:00, 12.1157894736842, 10, 1, 1004.47333333333, 4.81052631578947, 160, 13, 0, 10, 0
2010-04-22 21:00:00, 12.2, 10, 1, 1004.3, 6.2, 150, 3, 20, 10, 0
2010-04-22 22:00:00, 12.0769230769231, 10.2307692307692, 1, 1003.94666666667, 5.46923076923077, 140, 5, 20, 10, 0
2010-04-22 23:00:00, 12.1238095238095, 9.61904761904762, 0.875, 1003.54666666667, 5.89047619047619, 150, 8, 20, 10, 0
2010-04-23 00:00:00, 11.7, 9.4, 1, 1003.2, 4.6, 140, 3, 20, 30, 0
2010-04-23 01:00:00, 11.0836734693878, 9.83673469387755, 1, 1002.77333333333, 3.76326530612245, 126.734693877551, 0, 20, 30, 0
2010-04-23 02:00:00, 10.7066666666667, 9.29333333333333, 1, 1002.6, 3.73333333333333, 107.333333333333, 8, 20, 30, 0
2010-04-23 03:00:00, 11, 10, 1, 1002.6, 4.6, 100, 5, 20, 30, 0
2010-04-23 04:00:00, 11.1, 10, 1, 1001.88, 6.2, 110, 5, 20, 30, 0
2010-04-23 05:00:00, 11.06, 10, 1, 1001.02, 6.4, 110, 3, 20, 30, 0
2010-04-23 06:00:00, 11.1, 10, 1, 1000.5, 5.7, 110, 0, 20, 30, 0
2010-04-23 07:00:00, 11.0333333333333, 10, 1, 1000.24666666667, 6.48666666666667, 121.333333333333, 0, 20, 30, 71
2010-04-23 08:00:00, 10.8, 10, 1, 999.82, 5.1, 125, 0, 20, 30, 71
2010-04-23 09:00:00, 10.6, 10, 1, 999.3, 3.6, 110, 0, 0, 30, 71
2010-04-23 10:00:00, 10.7, 9.3, 1, 999.126666666667, 4.475, 102.5, 0, 0, 30, 71
2010-04-23 11:00:00, 10.8133333333333, 9.18666666666667, 1, 999.313333333333, 3.26666666666667, 111.333333333333, 0, 0, 30, 71
2010-04-23 12:00:00, 10.6, 9.4, 1, 999.4, 4.1, 90, 0, 0, 0, 71
2010-04-23 13:00:00, 11, 9, 1, 999.526666666667, 3.14545454545455, 89.0909090909091, 0, 0, 0, 71
2010-04-23 14:00:00, 10.7185185185185, 9.28148148148148, 1, 999.66, 3.95185185185185, 80, 3, 0, 0, 71
2010-04-23 15:00:00, 10.6, 9.4, 1, 999.4, 4.6, 80, 5, 5, 0, 71
2010-04-23 16:00:00, 10.76, 9.24, 0.95, 999, 5.1, 74, 15, 5, 0, 71
2010-04-23 17:00:00, 10.6, 8.9, 1, 998.986666666667, 4.66666666666667, 68.6666666666667, 15, 5, 0, 71
2010-04-23 18:00:00, 10.6, 8.9, 1, 998.9, 5.1, 60, 3, 5, 41, 71
2010-04-23 19:00:00, 11, 9, 1, 998.56, 5.1, 50, 5, 5, 41, 71
2010-04-23 20:00:00, 11.02, 9.2, 1, 998.26, 4.5, 50, 30, 5, 41, 71
2010-04-23 21:00:00, 11.7, 10, 1, 998, 7.7, 30, 5, 61, 41, 71
2010-04-23 22:00:00, 11.0619047619048, 9.24761904761905, 1, 998.606666666667, 7.80952380952381, 70, 10, 61, 41, 71
2010-04-23 23:00:00, 9.8, 8.24, 1, 999.358181818182, 10.18, 52, 15, 61, 41, 71
2010-04-24 00:00:00, 9.4, 7.8, 1, 999.7, 8.7, 30, 0, 61, 109, 71
2010-04-24 01:00:00, 9.23157894736842, 8.17368421052632, 1, 1000.78666666667, 9.51052631578948, 14.2105263157895, 13, 61, 109, 71
2010-04-24 02:00:00, 8.19090909090909, 7.12727272727273, 0.954545454545455, 1002.14666666667, 9.8, 10, 51, 61, 109, 71
2010-04-24 03:00:00, 8.3, 7.2, 1, 1003.1, 9.3, 360, 30, 89, 109, 71
2010-04-24 04:00:00, 7.57142857142857, 6.07142857142857, 1, 1003.81333333333, 12.9714285714286, 330, 15, 89, 109, 71
2010-04-24 05:00:00, 6.86, 5, 1, 1004.02, 14.6666666666667, 335.333333333333, 0, 89, 109, 71
2010-04-24 06:00:00, 6.1, 5, 1, 1004.8, 17.5, 330, 3, 89, 109, 71
2010-04-24 07:00:00, 6.1, 4.4, 1, 1005.41333333333, 15.2, 340, 10, 89, 109, 277
2010-04-24 08:00:00, 6.03333333333333, 4.4, 1, 1005.62, 13.9, 340, 18, 89, 109, 277
2010-04-24 09:00:00, 5.6, 4.4, 1, 1006.4, 13.9, 340, 18, 41, 109, 277
2010-04-24 10:00:00, 5.6, 4.33333333333333, 1, 1007.33333333333, 13.2666666666667, 341.333333333333, 20, 41, 109, 277
2010-04-24 11:00:00, 5.6, 3.9, 1, 1008.34666666667, 12.4, 348.666666666667, 15, 41, 109, 277
2010-04-24 12:00:00, 5.6, 3.9, 1, 1009.3, 12.3, 340, 10, 41, 89, 277
2010-04-24 13:00:00, 5, 3.15882352941176, 1, 1010.52, 12.0529411764706, 335.294117647059, 23, 41, 89, 277
2010-04-24 14:00:00, 5.08, 2.13333333333333, 1, 1011.34, 10.6666666666667, 330, 5, 41, 89, 277
2010-04-24 15:00:00, 5.6, 1.7, 1, 1011.6, 9.8, 330, 0, 30, 89, 277
2010-04-24 16:00:00, 6.24666666666667, 1.18, 1, 1012.31333333333, 11.0133333333333, 338.666666666667, 0, 30, 89, 277
2010-04-24 17:00:00, 7.34666666666667, 1.47333333333333, 0.866666666666667, 1012.38666666667, 12.32, 331.333333333333, 0, 30, 89, 277
2010-04-24 18:00:00, 8.3, 0, 0, 1012.3, 11.8, 340, 0, 30, 30, 277
2010-04-24 19:00:00, 10.3733333333333, 0.44, 0, 1011.86, 11.5333333333333, 341.333333333333, 0, 30, 30, 277
2010-04-24 20:00:00, 12.8666666666667, -0.6, 0, 1011.61333333333, 9.32, 348.666666666667, 0, 30, 30, 277
2010-04-24 21:00:00, 13.3, -0.6, 0, 1011.7, 6.2, 340, 0, 30, 30, 277
2010-04-24 22:00:00, 13.82, -1.62, 0, 1011.32666666667, 7.5, 357.333333333333, 0, 30, 30, 277
2010-04-24 23:00:00, 13.1533333333333, -1.1, 0, 1011.5, 6.13333333333333, 341.333333333333, 0, 30, 30, 277
2010-04-25 00:00:00, 12.2, -1.1, 0, 1011.5, 5.7, 350, 0, 30, 30, 277
2010-04-25 01:00:00, 11.6133333333333, -0.52, 0, 1011.63333333333, 5.92, 340, 0, 30, 30, 277
2010-04-25 02:00:00, 7.42666666666667, -0.08, 0, 1012.56666666667, 3.96666666666667, 338.666666666667, 0, 30, 30, 277
2010-04-25 03:00:00, 5, -0.6, 0, 1013, 3.1, 330, 0, 30, 30, 277
2010-04-25 04:00:00, 3.82, -0.746666666666667, 0, 1013.14666666667, 4.4, 327.333333333333, 0, 30, 30, 277
2010-04-25 05:00:00, 3.23333333333333, -1.62, 0, 1012.74666666667, 3.03333333333333, 310, 0, 30, 30, 277
2010-04-25 06:00:00, 2.8, -1.1, 0, 1012.4, 2.6, 310, 0, 30, 30, 277
2010-04-25 07:00:00, 3.82, -1.1, 0, 1011.52, 3.3, 300, 0, 30, 30, 109
2010-04-25 08:00:00, 3.3, -1.1, 0, 1010.94666666667, 4.6, 298.666666666667, 0, 30, 30, 109
2010-04-25 09:00:00, 3.3, -1.1, 0, 1010.6, 4.6, 290, 0, 30, 30, 109
2010-04-25 10:00:00, 2.05333333333333, -1.76666666666667, 0, 1011.06666666667, 3.53333333333333, 302.666666666667, 0, 30, 30, 109
2010-04-25 11:00:00, 1.54, -2.05333333333333, 0.116666666666667, 1011.66, 3.78, 321.333333333333, 0, 30, 30, 109
2010-04-25 12:00:00, 4.4, -1.1, 0.75, 1012.7, 8.2, 330, 0, 30, 30, 28
2010-04-25 13:00:00, 6.57826086956522, 2.66086956521739, 0.358695652173913, 1013.62, 14.0739130434783, 330, 0, 30, 30, 28
2010-04-25 14:00:00, 6.2469387755102, 2.16734693877551, 0.918367346938776, 1014.56, 14.4816326530612, 321.632653061225, 0, 30, 30, 28
2010-04-25 15:00:00, 6.1, 1.1, 0.75, 1015.6, 14.9, 330, 0, 30, 30, 28
2010-04-25 16:00:00, 6.07948717948718, 0.476923076923077, 1, 1016.64, 15.125641025641, 330, 0, 30, 30, 28
2010-04-25 17:00:00, 6.08139534883721, 0.674418604651163, 0.875, 1016.96666666667, 12.993023255814, 330, 0, 30, 30, 28
2010-04-25 18:00:00, 6.1, 0, 0.75, 1017.4, 14.9, 340, 0, 30, 0, 28
2010-04-25 19:00:00, 3.76415094339623, 1.59433962264151, 0.344339622641509, 1018.19333333333, 9.55849056603774, 330, 0, 30, 0, 28
2010-04-25 20:00:00, 4, 1, 0.5, 1018.72, 10.8, 340, 0, 30, 0, 28
2010-04-25 21:00:00, 5, 1.7, 0.25, 1018.2, 6.7, 340, 3, 5, 0, 28
2010-04-25 22:00:00, 7.06, 0.953333333333333, 0.25, 1017.54666666667, 6.76666666666667, 322.666666666667, 0, 5, 0, 28
2010-04-25 23:00:00, 9.10666666666667, 0, 0.333333333333333, 1017.25333333333, 7.26666666666667, 334.666666666667, 0, 5, 0, 28
2010-04-26 00:00:00, 7.2, 0, 0.75, 1017.6, 7.7, 300, 0, 5, 5, 28
2010-04-26 01:00:00, 6.32666666666667, -1.18, 0, 1017.53333333333, 9.13333333333333, 321.333333333333, 0, 5, 5, 28
2010-04-26 02:00:00, 3.9, -1.7, 0, 1018.50666666667, 11.0333333333333, 328.666666666667, 0, 5, 5, 28
2010-04-26 03:00:00, 3.9, -1.7, 0, 1019.2, 9.3, 320, 0, 0, 5, 28
2010-04-26 04:00:00, 2.72, -2.34666666666667, 0, 1019.76, 7.91333333333333, 330, 0, 0, 5, 28
2010-04-26 05:00:00, 2.13333333333333, -3.38, 0, 1019.55333333333, 8.95333333333333, 330, 0, 0, 5, 28
2010-04-26 06:00:00, 1.7, -3.9, 0, 1019.9, 6.7, 330, 0, 0, 0, 28
2010-04-26 07:00:00, 0.666666666666667, -3.96666666666667, 0, 1020.18666666667, 5.83333333333333, 321.333333333333, 0, 0, 0, 5
2010-04-26 08:00:00, 1.1, -4.4, 0, 1020.07333333333, 6.83333333333333, 331.333333333333, 0, 0, 0, 5
2010-04-26 09:00:00, 1.1, -4.4, 0, 1019.9, 7.7, 340, 0, 0, 0, 5
2010-04-26 10:00:00, 0.44, -4.33333333333333, 0.0333333333333333, 1019.63333333333, 7.28666666666667, 304.666666666667, 0, 0, 0, 5
2010-04-26 11:00:00, -0.373333333333333, -3.75333333333333, 0.35, 1019.22666666667, 5.22666666666667, 52.6666666666667, 0, 0, 0, 5
2010-04-26 12:00:00, 1.1, -2.8, 1, 1019.4, 9.3, 330, 0, 0, 0, 5
2010-04-26 13:00:00, 0.746666666666667, -3.23333333333333, 1, 1019.74, 8.2, 330, 0, 0, 0, 5
2010-04-26 14:00:00, 1.84666666666667, -2.86666666666667, 1, 1019.96, 8.68, 330, 0, 0, 0, 5
2010-04-26 15:00:00, 2.8, -3.3, 1, 1019.7, 11.8, 330, 0, 0, 0, 5
2010-04-26 16:00:00, 4.62666666666667, -3.44666666666667, 0.875, 1019.58666666667, 17.1333333333333, 338.666666666667, 0, 0, 0, 5
2010-04-26 17:00:00, 6.1, -4.4, 0.875, 1019.51333333333, 17.9333333333333, 330, 0, 0, 0, 5
2010-04-26 18:00:00, 6.1, -4.4, 0.75, 1019.6, 17.5, 330, 0, 0, 0, 5
2010-04-26 19:00:00, 7.2, -3.96666666666667, 0.55, 1019.3, 15.6533333333333, 330, 0, 0, 0, 5
2010-04-26 20:00:00, 7.28, -4.33333333333333, 0.875, 1019.28666666667, 13.5333333333333, 330, 0, 0, 0, 5
2010-04-26 21:00:00, 7.8, -3.9, 0.75, 1019.2, 14.4, 330, 0, 0, 0, 5
2010-04-26 22:00:00, 7.8, -4.33333333333333, 0.25, 1018.82666666667, 14.42, 331.333333333333, 0, 0, 0, 5
2010-04-26 23:00:00, 7.8, -3.9, 0.216666666666667, 1019, 11.4466666666667, 338.666666666667, 0, 0, 0, 5
2010-04-27 00:00:00, 7.8, -3.9, 0, 1019, 12.3, 330, 0, 0, 0, 5
2010-04-27 01:00:00, 6.39333333333333, -3.3, 0, 1019.39333333333, 8, 331.333333333333, 0, 0, 0, 5
2010-04-27 02:00:00, 4.18666666666667, -3.38, 0, 1020.14666666667, 6.42, 338.666666666667, 0, 0, 0, 5
2010-04-27 03:00:00, 2.8, -3.9, 0, 1021.1, 4.6, 330, 0, 0, 0, 5
2010-04-27 04:00:00, 0, -3.9, 0, 1021.72, 3.36666666666667, 350, 0, 0, 0, 5
2010-04-27 05:00:00, -0.08, -3.9, 0, 1021.16, 4.96666666666667, 350, 0, 0, 0, 5
2010-04-27 06:00:00, -0.6, -3.9, 0, 1020.9, 4.1, 350, 0, 0, 0, 5
2010-04-27 07:00:00, -1.7, -4.48, 0, 1020.76, 3.6, 330, 0, 0, 0, 0
2010-04-27 08:00:00, -1.91333333333333, -5.08, 0, 1020.44666666667, 3.32, 326, 0, 0, 0, 0
2010-04-27 09:00:00, -3.3, -5.6, 0, 1020.1, 1.5, 300, 0, 0, 0, 0
2010-04-27 10:00:00, -3.09333333333333, -5.81333333333333, 0, 1019.67333333333, 1.82, 242.666666666667, 0, 0, 0, 0
2010-04-27 11:00:00, -4.85333333333333, -7.05333333333333, 0, 1019.46, 0.28, 26.6666666666667, 0, 0, 0, 0
2010-04-27 12:00:00, -3.9, -6.1, 0, 1019.2, 2.1, 200, 0, 0, 0, 0
2010-04-27 13:00:00, -0.66, -4.04, 0, 1018.60666666667, 1.71333333333333, 138, 0, 0, 0, 0
2010-04-27 14:00:00, 2.8, -1.7, 0, 1017.84, 3.23333333333333, 190, 0, 0, 0, 0
2010-04-27 15:00:00, 6.7, -1.7, 0, 1016.8, 4.1, 190, 0, 0, 0, 0
2010-04-27 16:00:00, 9.12666666666667, -1.1, 0, 1016.05333333333, 6.63333333333333, 161.333333333333, 0, 0, 0, 0
2010-04-27 17:00:00, 10.8933333333333, -1.39333333333333, 0, 1014.87333333333, 6.61333333333333, 167.333333333333, 0, 0, 0, 0
2010-04-27 18:00:00, 12.8, -3.3, 0, 1013.4, 9.3, 150, 0, 0, 0, 0
2010-04-27 19:00:00, 14.0466666666667, -1.1, 0, 1011.72666666667, 10.2333333333333, 161.333333333333, 0, 0, 0, 0
2010-04-27 20:00:00, 15.1466666666667, -1.1, 0, 1010.45333333333, 9.8, 170, 0, 0, 0, 0
2010-04-27 21:00:00, 16.1, -1.1, 0, 1009.5, 9.8, 170, 0, 0, 0, 0
2010-04-27 22:00:00, 16.7, -1.1, 0, 1007.79333333333, 11.5333333333333, 168.666666666667, 0, 0, 0, 0
2010-04-27 23:00:00, 16.5533333333333, -0.953333333333333, 0, 1006.99333333333, 9.52, 158.666666666667, 0, 0, 0, 0
2010-04-28 00:00:00, 15.6, 0, 0, 1006.3, 7.7, 150, 0, 0, 0, 0
2010-04-28 01:00:00, 12.5733333333333, 1.76666666666667, 0, 1005.34, 4.16666666666667, 150, 0, 0, 0, 0
2010-04-28 02:00:00, 10.8733333333333, 2.13333333333333, 0, 1004.14, 4.53333333333333, 148.666666666667, 0, 0, 0, 0
2010-04-28 03:00:00, 9.4, 1.7, 0, 1003.1, 4.1, 140, 0, 0, 0, 0
2010-04-28 04:00:00, 7.65333333333333, 1.7, 0, 1002.21333333333, 3.01333333333333, 142.666666666667, 0, 0, 0, 0
2010-04-28 05:00:00, 10.44, 1.7, 0, 1000.78666666667, 5.55333333333333, 157.333333333333, 0, 0, 0, 0
2010-04-28 06:00:00, 9.4, 1.7, 0, 999.4, 4.6, 140, 0, 0, 0, 0
2010-04-28 07:00:00, 9.92, 1.18, 0, 997.613333333333, 6.85333333333333, 158.666666666667, 0, 0, 0, 0
2010-04-28 08:00:00, 9.33333333333333, 1.62, 0, 996.2, 4.66666666666667, 154, 0, 0, 0, 0
2010-04-28 09:00:00, 8.9, 1.1, 0, 994.9, 5.1, 180, 0, 0, 0, 0
2010-04-28 10:00:00, 8.23333333333333, 1.76666666666667, 0, 993.833333333333, 4.1, 166, 0, 0, 0, 0
2010-04-28 11:00:00, 7.86666666666667, 2.2, 0, 993.253333333333, 4.31333333333333, 142.666666666667, 0, 0, 0, 0
2010-04-28 12:00:00, 8.3, 2.2, 0, 992.3, 5.7, 160, 0, 0, 0, 0
2010-04-28 13:00:00, 9.62666666666667, 2.86666666666667, 0, 992.22, 6.03333333333333, 141.333333333333, 0, 0, 0, 0
2010-04-28 14:00:00, 11.6954887218045, 3.46240601503759, 0, 991.562222222222, 8.2, 148.195488721805, 0, 0, 0, 0
2010-04-28 15:00:00, 16.1616541353383, 4.68045112781955, 0, 990.528888888889, 8.2, 134.661654135338, 0, 0, 0, 0
2010-04-28 16:00:00, 20.6278195488722, 5.8984962406015, 0, 989.495555555556, 8.2, 121.127819548872, 0, 0, 0, 0
2010-04-28 17:00:00, 24.1282051282051, -2, 0, 988.52, 6.2, 225.128205128205, 0, 0, 0, 0
2010-04-28 18:00:00, 25, -2.2, 0, 988, 6.7, 260, 0, 0, 0, 0
2010-04-28 19:00:00, 23.6333333333333, 0.280701754385965, 0.337719298245614, 988.12, 4.9, 229.824561403509, 0, 0, 0, 0
2010-04-28 20:00:00, 22, 0.111111111111111, 0.486111111111111, 989.273333333333, 11.8, 260, 0, 0, 0, 0
2010-04-28 21:00:00, 18.9, 2.8, 0, 991.7, 8.2, 280, 0, 0, 0, 0
2010-04-28 22:00:00, 19.7733333333333, -1.7, 0, 990.273333333333, 9.45333333333333, 260, 0, 0, 0, 0
2010-04-28 23:00:00, 18.1533333333333, -1.62, 0, 990.166666666667, 6.72, 264, 0, 0, 0, 0
2010-04-29 00:00:00, 17.2, -1.1, 0, 990.6, 3.6, 290, 0, 0, 0, 0
2010-04-29 01:00:00, 15.8733333333333, -3.9, 0, 991.773333333333, 8.69333333333333, 272.666666666667, 0, 0, 0, 0
2010-04-29 02:00:00, 14.1866666666667, -4.19333333333333, 0, 991.591111111111, 1.71333333333333, 291.333333333333, 0, 0, 0, 0
2010-04-29 03:00:00, 12.8, -6.1, 0, 991.524444444444, 3.1, 300, 0, 0, 0, 0
2010-04-29 04:00:00, 11.0333333333333, -3.96666666666667, 0.216666666666667, 991.457777777778, 1.98, 244, 0, 0, 0, 0
2010-04-29 05:00:00, 10.2266666666667, -4.10666666666667, 0, 991.333333333333, 4.9, 10, 0, 0, 0, 0
2010-04-29 06:00:00, 7.8, -2.2, 0, 990.9, 3.6, 10, 0, 0, 0, 0
2010-04-29 07:00:00, 6.55333333333333, -1.18, 0.283333333333333, 992.06, 2.1, 302.666666666667, 0, 0, 0, 0
2010-04-29 08:00:00, 5.6, -1.91333333333333, 0.466666666666667, 991.733333333333, 2.02, 316, 0, 0, 0, 0
2010-04-29 09:00:00, 5.6, -3.3, 0.25, 991.3, 1.5, 290, 0, 0, 0, 0
2010-04-29 10:00:00, 4.62666666666667, -3.75333333333333, 0.875, 991.96, 2.96666666666667, 308.666666666667, 0, 0, 0, 0
2010-04-29 11:00:00, 6.03333333333333, -6.62, 0.758333333333333, 991.54, 2.36666666666667, 308, 0, 0, 0, 0
2010-04-29 12:00:00, 5.6, -6.1, 0, 990.5, 4.1, 360, 0, 0, 0, 0
2010-04-29 13:00:00, 5.44, -6.39333333333333, 0, 991.246666666667, 5.1, 331.333333333333, 0, 0, 0, 0
2010-04-29 14:00:00, 8.52666666666667, -4.48, 0, 990.966666666667, 5.18, 342.666666666667, 0, 0, 0, 0
2010-04-29 15:00:00, 10, -5, 0, 991.4, 5.7, 360, 0, 0, 0, 0
2010-04-29 16:00:00, 10.6666666666667, -4.4, 0, 990.86, 4.53333333333333, 31.3333333333333, 0, 0, 0, 0
2010-04-29 17:00:00, 11.18, -4.48, 0, 990.653333333333, 3.83333333333333, 54.6666666666667, 0, 0, 0, 0
2010-04-29 18:00:00, 11.7, -5, 0, 991, 2.1, 150, 0, 0, 0, 0
2010-04-29 19:00:00, 12.8666666666667, -4.25333333333333, 0, 990.146666666667, 4.51333333333333, 146, 0, 0, 0, 0
2010-04-29 20:00:00, 13.2333333333333, -3.44666666666667, 0, 989.706666666667, 6.85333333333333, 117.333333333333, 0, 0, 0, 0
2010-04-29 21:00:00, 12.8, -4.4, 0, 989.1, 4.6, 100, 0, 0, 0, 0
2010-04-29 22:00:00, 12.9466666666667, -3.23333333333333, 0.466666666666667, 988.973333333333, 6.4, 81.3333333333333, 0, 0, 0, 0
2010-04-29 23:00:00, 13.9, -3.38666666666667, 0.25, 988.826666666667, 7.43333333333333, 108.666666666667, 0, 0, 0, 0
2010-04-30 00:00:00, 13.9, -7.2, 0.25, 989, 5.7, 230, 0, 0, 0, 0
2010-04-30 01:00:00, 11.3266666666667, -7.2, 0, 989.94, 5.42, 234, 0, 0, 0, 0
2010-04-30 02:00:00, 8.52666666666667, -6.24, 0, 990.333333333333, 4.69333333333333, 270.666666666667, 0, 0, 0, 0
2010-04-30 03:00:00, 6.1, 0, 0, 991.2, 11.8, 340, 0, 0, 0, 0
2010-04-30 04:00:00, 4.25333333333333, -0.08, 0, 992.073333333333, 7.13333333333333, 341.333333333333, 0, 0, 0, 0
2010-04-30 05:00:00, 3.3, -0.666666666666667, 0.116666666666667, 991.926666666667, 6.48666666666667, 348.666666666667, 0, 0, 0, 0
2010-04-30 06:00:00, 3.3, -1.1, 0.75, 992.1, 5.1, 340, 0, 0, 0, 0
2010-04-30 07:00:00, 2.57333333333333, -2.28, 0.333333333333333, 992.066666666667, 5.35333333333333, 312.666666666667, 0, 0, 0, 0
2010-04-30 08:00:00, 1.47333333333333, -2.72, 0.891666666666667, 992.5, 2.68666666666667, 286, 0, 0, 0, 0
2010-04-30 09:00:00, 3.9, -2.2, 1, 992.5, 0, 0, 0, 0, 0, 0
2010-04-30 10:00:00, 3.9, -1.18, 1, 992.493333333333, 1.3, 8.66666666666667, 0, 0, 0, 0
2010-04-30 11:00:00, 3.82, -1.7, 1, 991.733333333333, 0.48, 44, 0, 0, 0, 0
2010-04-30 12:00:00, 3.3, -1.7, 1, 991.3, 3.6, 330, 0, 0, 0, 0
