"date", "max_temperature", "min_temperature", "precipitation", "snowfall", "snowdepth", "snowdepth_water_equiv"
1967-01-19, 11.7, -9.4, 0, 0, 0, NA
1967-01-20, 13.9, -0.6, 0, 0, 0, NA
1967-01-21, 15.6, -0.6, 0, 0, 0, NA
1967-01-22, 16.7, -0.6, 0, 0, 0, NA
1967-01-23, -0.6, -7.8, 0, 0, 0, NA
1967-01-24, -3.3, -11.7, 1.8, 25, 25, NA
1967-01-25, -5.6, -11.1, 1, 15, 25, NA
1967-01-26, -0.6, -12.8, 0, 3, 51, NA
1967-01-27, 8.9, -8.3, 0, 0, 51, NA
1967-01-28, 11.1, -1.1, 0, 0, 0, NA
1967-01-29, 13.9, 3.9, 0, 0, 0, NA
1967-01-30, 9.4, 0.6, 0.3, 0, 0, NA
1967-01-31, 1.7, -5, 4.3, 64, 0, NA
1967-02-01, -3.3, -10, 0.3, 3, 76, NA
1967-02-02, 6.7, -11.1, 0, 0, 76, NA
1967-02-03, 11.7, 1.7, 0, 0, 25, NA
1967-02-04, 12.2, 1.1, 0.8, 0, 0, NA
1967-02-05, 5.6, -11.1, 0.3, 8, 0, NA
1967-02-06, 2.2, -5, 0.3, 3, 0, NA
1967-02-07, -0.6, -9.4, 1.8, 25, 25, NA
1967-02-08, 10, -7.8, 0, 0, 51, NA
1967-02-09, 7.2, 2.2, 0, 0, 0, NA
1967-02-10, 3.9, -2.2, 0, 5, 0, NA
1967-02-11, 0, -5, 1, 43, 0, NA
1967-02-12, 11.1, 0, 0, 0, 51, NA
1967-02-13, 15.6, 5.6, 0, 0, 0, NA
1967-02-14, 12.8, -16.7, 1, 36, 0, NA
1967-02-15, -10.6, -17.8, 0.5, 15, 51, NA
1967-02-16, -3.3, -14.4, 0, 0, 51, NA
1967-02-17, -14.4, -20.6, 0, 3, 51, NA
1967-02-18, 1.1, -18.3, 0, 0, 51, NA
1967-02-19, -2.8, -15, 0.3, 8, 25, NA
1967-02-20, -1.7, -15, 0, 5, 25, NA
1967-02-21, 6.1, -8.9, 0, 13, 0, NA
1967-02-22, 1.7, -12.2, 0, 13, 0, NA
1967-02-23, -5.6, -14.4, 0, 0, 0, NA
1967-02-24, 2.2, -13.9, 0, 0, 0, NA
1967-02-25, 7.2, -7.8, 0, 0, 0, NA
1967-02-26, 9.4, 1.1, 0.3, 0, 0, NA
1967-02-27, 11.7, 0, 0, 0, 0, NA
1967-02-28, 17.8, 2.2, 0, 0, 0, NA
1967-03-01, 16.1, 1.7, 0, 0, 0, NA
1967-03-02, 2.2, -2.2, 0.3, 3, 0, NA
1967-03-03, -0.6, -2.2, 4.3, 43, 0, NA
1967-03-04, 0, -3.9, 0.3, 3, 25, NA
1967-03-05, -4.4, -10.6, 0, 0, 25, NA
1967-03-06, 5, -14.4, 2.3, 61, 0, NA
1967-03-07, -10.6, -18.3, 0, 0, 51, NA
1967-03-08, 6.7, -10, 0, 0, 25, NA
1967-03-09, 17.2, 4.4, 0, 0, 0, NA
1967-03-10, 9.4, -2.2, 0, 0, 0, NA
1967-03-11, 0, -2.8, 0.3, 0, 0, NA
1967-03-12, -1.1, -7.2, 0, 0, 0, NA
1967-03-13, -2.8, -7.2, 0, 0, 0, NA
1967-03-14, -6.7, -11.1, 2.5, 74, 0, NA
1967-03-15, 3.3, -15.6, 0, 0, 76, NA
1967-03-16, 2.2, -8.9, 0, 0, 25, NA
1967-03-17, -2.8, -9.4, 0, 5, 25, NA
1967-03-18, 6.1, -5, 0, 0, 0, NA
1967-03-19, 6.7, 0.6, 0.3, 0, 0, NA
1967-03-20, 10, 0, 0, 0, 0, NA
1967-03-21, 15.6, -1.7, 0, 0, 0, NA
1967-03-22, 17.8, 2.2, 0, 0, 0, NA
1967-03-23, 24.4, 8.3, 0, 0, 0, NA
1967-03-24, 15.6, 5.6, 0, 0, 0, NA
1967-03-25, 8.3, 3.3, 0, 0, 0, NA
1967-03-26, 16.7, 2.2, 0, 0, 0, NA
1967-03-27, 13.3, 2.8, 0, 0, 0, NA
1967-03-28, 22.2, 4.4, 0, 0, 0, NA
1967-03-29, 27.8, 7.8, 0, 0, 0, NA
1967-03-30, 16.7, 0.6, 0, 0, 0, NA
1967-03-31, 8.3, -3.3, 0, 0, 0, NA
1967-04-01, 3.9, -7.2, 0, 0, 0, NA
1967-04-02, 8.9, -1.7, 0, 0, 0, NA
1967-04-03, 22.2, -3.3, 0, 0, 0, NA
1967-04-04, 21.1, 8.3, 0, 0, 0, NA
1967-04-05, 15.6, 1.1, 0, 0, 0, NA
1967-04-06, 8.3, -1.7, 0, 0, 0, NA
1967-04-07, 21.1, -0.6, 0, 0, 0, NA
1967-04-08, 20, 4.4, 0, 0, 0, NA
1967-04-09, 14.4, 2.8, 0, 0, 0, NA
1967-04-10, 20, 3.3, 0, 0, 0, NA
1967-04-11, 21.1, 8.3, 0, 0, 0, NA
1967-04-12, 12.8, 6.1, 9.7, 0, 0, NA
1967-04-13, 8.3, 6.1, 26.2, 0, 0, NA
1967-04-14, 19.4, 6.7, 5.6, 0, 0, NA
1967-04-15, 16.1, 7.2, 0, 0, 0, NA
1967-04-16, 11.1, -1.1, 0, 0, 0, NA
1967-04-17, 13.9, -1.7, 0, 0, 0, NA
1967-04-18, 20, -1.1, 0, 0, 0, NA
1967-04-19, 22.8, 7.8, 42.9, 0, 0, NA
1967-04-20, 8.3, -0.6, 2.8, 0, 0, NA
1967-04-21, 1.7, -3.9, 0, 0, 0, NA
1967-04-22, 3.9, -7.2, 0, 0, 0, NA
1967-04-23, 7.8, -3.9, 0, 0, 0, NA
1967-04-24, 8.9, -1.7, 3.6, 0, 0, NA
1967-04-25, 5, 1.7, 4.1, 0, 0, NA
1967-04-26, 11.1, 1.7, 0.5, 0, 0, NA
1967-04-27, 17.8, 0.6, 0, 0, 0, NA
1967-04-28, 23.3, 8.9, 0, 0, 0, NA
1967-04-29, 10.6, 0.6, 0, 0, 0, NA
1967-04-30, 0.6, -5.6, 46.7, 185, 0, NA
1967-05-01, 4.4, -4.4, 31.8, 56, 254, NA
1967-05-02, 1.7, -2.2, 0, 0, 152, NA
1967-05-03, 0, -3.3, 0.8, 10, 127, NA
1967-05-04, 5, -1.1, 0, 0, 51, NA
1967-05-05, 9.4, -1.1, 0, 0, 0, NA
1967-05-06, 16.7, 2.8, 0, 0, 0, NA
1967-05-07, 13.9, 5.6, 0.3, 0, 0, NA
1967-05-08, 16.7, 7.2, 0, 0, 0, NA
1967-05-09, 24.4, 9.4, 0, 0, 0, NA
1967-05-10, 16.7, -1.1, 1, 0, 0, NA
1967-05-11, 3.9, -2.2, 4.1, 38, 0, NA
1967-05-12, 7.8, 0, 1.3, 5, 25, NA
1967-05-13, 9.4, 2.2, 0, 0, 0, NA
1967-05-14, 12.2, 2.2, 0.3, 0, 0, NA
1967-05-15, 14.4, 2.8, 2.5, 0, 0, NA
1967-05-16, 16.7, 6.1, 0.8, 0, 0, NA
1967-05-17, 27.8, 6.7, 0, 0, 0, NA
1967-05-18, 18.3, 6.1, 0, 0, 0, NA
1967-05-19, 16.1, 4.4, 0, 0, 0, NA
1967-05-20, 20.6, 5, 0, 0, 0, NA
1967-05-21, 22.8, 9.4, 0, 0, 0, NA
1967-05-22, 28.9, 11.7, 0, 0, 0, NA
1967-05-23, 28.3, 10, 0, 0, 0, NA
1967-05-24, 27.2, 12.8, 0.8, 0, 0, NA
1967-05-25, 24.4, 11.1, 27.2, 0, 0, NA
1967-05-26, 16.7, 7.8, 6.4, 0, 0, NA
1967-05-27, 17.2, 6.7, 0, 0, 0, NA
1967-05-28, 18.3, 6.7, 0, 0, 0, NA
1967-05-29, 11.7, 9.4, 8.9, 0, 0, NA
1967-05-30, 9.4, 6.7, 20.8, 0, 0, NA
1967-05-31, 8.3, 6.1, 16.3, 0, 0, NA
1967-06-01, 10, 5.6, 2.8, 0, 0, NA
1967-06-02, 21.1, 8.3, 0, 0, 0, NA
1967-06-03, 25.6, 13.3, 0.8, 0, 0, NA
1967-06-04, 19.4, 10, 0, 0, 0, NA
1967-06-05, 21.1, 11.7, 0, 0, 0, NA
1967-06-06, 18.9, 13.9, 0.3, 0, 0, NA
1967-06-07, 17.2, 12.2, 21.3, 0, 0, NA
1967-06-08, 18.3, 11.1, 1.3, 0, 0, NA
1967-06-09, 17.8, 11.7, 14.5, 0, 0, NA
1967-06-10, 18.9, 10.6, 0, 0, 0, NA
1967-06-11, 14.4, 12.2, 30.7, 0, 0, NA
1967-06-12, 20, 11.7, 5.3, 0, 0, NA
1967-06-13, 21.7, 13.3, 19.1, 0, 0, NA
1967-06-14, 18.9, 12.8, 0, 0, 0, NA
1967-06-15, 15.6, 10, 61.5, 0, 0, NA
1967-06-16, 19.4, 8.3, 0, 0, 0, NA
1967-06-17, 23.3, 9.4, 0, 0, 0, NA
1967-06-18, 24.4, 12.8, 14, 0, 0, NA
1967-06-19, 21.1, 11.7, 0, 0, 0, NA
1967-06-20, 23.3, 12.8, 0.3, 0, 0, NA
1967-06-21, 22.8, 12.2, 0, 0, 0, NA
1967-06-22, 20, 8.3, 1.5, 0, 0, NA
1967-06-23, 10, 7.8, 17.5, 0, 0, NA
1967-06-24, 17.2, 5.6, 0, 0, 0, NA
1967-06-25, 22.8, 8.3, 4.8, 0, 0, NA
1967-06-26, 23.9, 9.4, 0.8, 0, 0, NA
1967-06-27, 27.2, 13.9, 0, 0, 0, NA
1967-06-28, 25, 15.6, 0, 0, 0, NA
1967-06-29, 28.3, 13.9, 0, 0, 0, NA
1967-06-30, 28.9, 16.1, 0.3, 0, 0, NA
1967-07-01, 21.7, 10, 0.5, 0, 0, NA
1967-07-02, 22.8, 8.3, 0, 0, 0, NA
1967-07-03, 20.6, 8.3, 0, 0, 0, NA
1967-07-04, 21.1, 10.6, 0, 0, 0, NA
1967-07-05, 28.3, 11.7, 0, 0, 0, NA
1967-07-06, 28.9, 17.2, 0.5, 0, 0, NA
1967-07-07, 28.9, 17.2, 1.8, 0, 0, NA
1967-07-08, 28.3, 15, 0, 0, 0, NA
1967-07-09, 30.6, 17.8, 0, 0, 0, NA
1967-07-10, 28.9, 15.6, 0, 0, 0, NA
1967-07-11, 27.2, 13.3, 0, 0, 0, NA
1967-07-12, 27.2, 16.1, 0, 0, 0, NA
1967-07-13, 22.8, 10, 0, 0, 0, NA
1967-07-14, 28.3, 11.7, 0, 0, 0, NA
1967-07-15, 29.4, 15.6, 13, 0, 0, NA
1967-07-16, 27.8, 15.6, 0, 0, 0, NA
1967-07-17, 30, 15, 0, 0, 0, NA
1967-07-18, 26.7, 15.6, 1.8, 0, 0, NA
1967-07-19, 29.4, 14.4, 0, 0, 0, NA
1967-07-20, 32.2, 16.1, 10.4, 0, 0, NA
1967-07-21, 33.3, 18.3, 0, 0, 0, NA
1967-07-22, 31.7, 18.9, 0, 0, 0, NA
1967-07-23, 29.4, 15.6, 0, 0, 0, NA
1967-07-24, 31.1, 18.9, 5.3, 0, 0, NA
1967-07-25, 32.8, 17.8, 1.5, 0, 0, NA
1967-07-26, 21.1, 16.1, 21.3, 0, 0, NA
1967-07-27, 24.4, 15, 0.5, 0, 0, NA
1967-07-28, 31.1, 13.9, 0, 0, 0, NA
1967-07-29, 35.6, 16.1, 0, 0, 0, NA
1967-07-30, 32.8, 20.6, 0, 0, 0, NA
1967-07-31, 33.3, 18.3, 0.5, 0, 0, NA
1967-08-01, 29.4, 16.7, 0, 0, 0, NA
1967-08-02, 28.3, 13.9, 7.1, 0, 0, NA
1967-08-03, 26.7, 13.9, 0, 0, 0, NA
1967-08-04, 28.9, 13.9, 0, 0, 0, NA
1967-08-05, 30.6, 15.6, 2.3, 0, 0, NA
1967-08-06, 29.4, 16.1, 0, 0, 0, NA
1967-08-07, 29.4, 15.6, 0.5, 0, 0, NA
1967-08-08, 26.1, 13.9, 0, 0, 0, NA
1967-08-09, 25, 9.4, 0.8, 0, 0, NA
1967-08-10, 26.1, 14.4, 6.4, 0, 0, NA
1967-08-11, 30.6, 13.9, 0, 0, 0, NA
1967-08-12, 32.8, 17.8, 0, 0, 0, NA
1967-08-13, 33.3, 16.1, 0, 0, 0, NA
1967-08-14, 32.2, 15.6, 0, 0, 0, NA
1967-08-15, 32.2, 20, 0, 0, 0, NA
1967-08-16, 32.2, 16.7, 0, 0, 0, NA
1967-08-17, 32.2, 15, 0.3, 0, 0, NA
1967-08-18, 20.6, 12.2, 0.3, 0, 0, NA
1967-08-19, 27.8, 9.4, 0, 0, 0, NA
1967-08-20, 32.8, 12.2, 0, 0, 0, NA
1967-08-21, 30.6, 18.3, 0, 0, 0, NA
1967-08-22, 25, 13.9, 0, 0, 0, NA
1967-08-23, 33.3, 15.6, 0, 0, 0, NA
1967-08-24, 36.7, 17.2, 0, 0, 0, NA
1967-08-25, 23.3, 11.7, 0, 0, 0, NA
1967-08-26, 23.9, 11.1, 0, 0, 0, NA
1967-08-27, 35.6, 12.8, 0, 0, 0, NA
1967-08-28, 33.3, 20, 0.8, 0, 0, NA
1967-08-29, 26.7, 16.1, 0, 0, 0, NA
1967-08-30, 21.7, 12.8, 1, 0, 0, NA
1967-08-31, 18.9, 13.3, 0, 0, 0, NA
1967-09-01, 25, 13.9, 0, 0, 0, NA
1967-09-02, 29.4, 12.2, 3.3, 0, 0, NA
1967-09-03, 27.8, 16.7, 0, 0, 0, NA
1967-09-04, 27.8, 13.3, 0, 0, 0, NA
1967-09-05, 28.3, 13.3, 0, 0, 0, NA
1967-09-06, 31.1, 13.3, 0, 0, 0, NA
1967-09-07, 28.3, 16.7, 0, 0, 0, NA
1967-09-08, 27.8, 16.1, 0, 0, 0, NA
1967-09-09, 26.1, 15.6, 0, 0, 0, NA
1967-09-10, 29.4, 15, 0, 0, 0, NA
1967-09-11, 32.2, 16.1, 0.3, 0, 0, NA
1967-09-12, 21.1, 10, 0, 0, 0, NA
1967-09-13, 13.9, 8.9, 1.3, 0, 0, NA
1967-09-14, 17.2, 9.4, 3.8, 0, 0, NA
1967-09-15, 15, 9.4, 14.5, 0, 0, NA
1967-09-16, 15, 9.4, 6.4, 0, 0, NA
1967-09-17, 15, 8.9, 9.7, 0, 0, NA
1967-09-18, 13.3, 8.9, 4.1, 0, 0, NA
1967-09-19, 16.1, 8.3, 6.4, 0, 0, NA
1967-09-20, 22.2, 6.1, 0, 0, 0, NA
1967-09-21, 25.6, 7.8, 0, 0, 0, NA
1967-09-22, 31.7, 13.3, 0, 0, 0, NA
1967-09-23, 18.3, 8.9, 0, 0, 0, NA
1967-09-24, 27.2, 7.8, 0, 0, 0, NA
1967-09-25, 29.4, 13.3, 0.3, 0, 0, NA
1967-09-26, 13.3, 2.2, 0, 0, 0, NA
1967-09-27, 16.7, -2.2, 0, 0, 0, NA
1967-09-28, 27.8, 7.2, 0, 0, 0, NA
1967-09-29, 28.3, 12.8, 0, 0, 0, NA
1967-09-30, 32.8, 12.8, 0, 0, 0, NA
1967-10-01, 21.7, 15.6, 0, 0, 0, NA
1967-10-02, 20.6, 10.6, 1.3, 0, 0, NA
1967-10-03, 29.4, 12.2, 0, 0, 0, NA
1967-10-04, 19.4, 9.4, 0, 0, 0, NA
1967-10-05, 21.1, 10.6, 0, 0, 0, NA
1967-10-06, 11.7, 7.2, 0.3, 0, 0, NA
1967-10-07, 14.4, 1.1, 0, 0, 0, NA
1967-10-08, 20.6, 1.1, 0, 0, 0, NA
1967-10-09, 12.8, 0, 0, 0, 0, NA
1967-10-10, 15, -1.7, 0, 0, 0, NA
1967-10-11, 23.3, 2.2, 0, 0, 0, NA
1967-10-12, 18.9, 7.8, 0, 0, 0, NA
1967-10-13, 16.7, 5, 0, 0, 0, NA
1967-10-14, 14.4, 3.9, 0, 0, 0, NA
1967-10-15, 12.8, 1.7, 0, 0, 0, NA
1967-10-16, 21.7, -1.7, 0, 0, 0, NA
1967-10-17, 14.4, 3.3, 0, 0, 0, NA
1967-10-18, 17.2, -1.7, 0, 0, 0, NA
1967-10-19, 16.7, 1.7, 0, 0, 0, NA
1967-10-20, 15.6, -1.7, 0, 0, 0, NA
1967-10-21, 26.1, 1.1, 0, 0, 0, NA
1967-10-22, 21.7, 8.3, 0, 0, 0, NA
1967-10-23, 13.3, 4.4, 0, 0, 0, NA
1967-10-24, 8.9, -1.1, 0, 0, 0, NA
1967-10-25, 10.6, -2.2, 1.5, 0, 0, NA
1967-10-26, 8.9, 1.1, 0, 0, 0, NA
1967-10-27, 8.3, -5.6, 0, 0, 0, NA
1967-10-28, 13.9, 0, 2, 0, 0, NA
1967-10-29, 8.9, 1.1, 0, 0, 0, NA
1967-10-30, 13.3, -1.7, 0, 0, 0, NA
1967-10-31, 20.6, 5.6, 0, 0, 0, NA
1967-11-01, 11.1, 0, 5.1, 51, 0, NA
1967-11-02, 0.6, -6.1, 0.8, 51, 51, NA
1967-11-03, -4.4, -6.7, 0, 0, 51, NA
1967-11-04, -2.2, -10.6, 0, 0, 51, NA
1967-11-05, 2.8, -11.1, 0, 0, 0, NA
1967-11-06, 6.1, -7.2, 0, 0, 0, NA
1967-11-07, 13.9, -3.3, 0, 0, 0, NA
1967-11-08, 13.9, 0, 0, 0, 0, NA
1967-11-09, 21.1, -1.1, 0, 0, 0, NA
1967-11-10, 15.6, 3.9, 0, 0, 0, NA
1967-11-11, 15.6, 2.2, 0, 0, 0, NA
1967-11-12, 9.4, 0.6, 0, 0, 0, NA
1967-11-13, 10.6, 1.1, 0, 0, 0, NA
1967-11-14, 11.1, 1.7, 0, 0, 0, NA
1967-11-15, 18.9, 0.6, 0, 0, 0, NA
1967-11-16, 13.9, 1.7, 0, 0, 0, NA
1967-11-17, 11.7, 1.1, 0, 0, 0, NA
1967-11-18, 8.3, -5, 0, 0, 0, NA
1967-11-19, 0.6, -5.6, 0, 0, 0, NA
1967-11-20, 8.3, -8.3, 0, 0, 0, NA
1967-11-21, 3.3, -9.4, 0, 0, 0, NA
1967-11-22, 7.8, -12.2, 0, 0, 0, NA
1967-11-23, 6.1, -4.4, 0, 0, 0, NA
1967-11-24, 10.6, -2.2, 0, 0, 0, NA
1967-11-25, 5, -5.6, 0, 0, 0, NA
1967-11-26, -1.7, -10.6, 0, 0, 0, NA
1967-11-27, 0, -12.2, 0, 0, 0, NA
1967-11-28, -4.4, -13.9, 0, 0, 0, NA
1967-11-29, 5, -12.8, 0, 0, 0, NA
1967-11-30, 12.8, -4.4, 0, 0, 0, NA
1967-12-01, 2.2, -6.7, 0, 0, 0, NA
1967-12-02, 6.1, -7.2, 0, 0, 0, NA
1967-12-03, 12.2, -2.8, 0, 0, 0, NA
1967-12-04, 12.2, -0.6, 0, 0, 0, NA
1967-12-05, 14.4, -5, 0, 0, 0, NA
1967-12-06, 3.9, -2.8, 0, 0, 0, NA
1967-12-07, 1.7, -10, 0, 0, 0, NA
1967-12-08, -5, -7.2, 2.8, 46, 0, NA
1967-12-09, -2.8, -10, 0, 0, 51, NA
1967-12-10, 7.8, -5.6, 0, 0, 51, NA
1967-12-11, 9.4, -3.9, 0, 0, 0, NA
1967-12-12, -5, -11.7, 0, 0, 0, NA
1967-12-13, -7.2, -14.4, 0, 0, 0, NA
1967-12-14, -7.8, -17.8, 0, 0, 0, NA
1967-12-15, -1.7, -15, 0, 0, 0, NA
1967-12-16, 3.9, -6.1, 0, 0, 0, NA
1967-12-17, 0, -4.4, 0.3, 30, 25, NA
1967-12-18, -2.8, -9.4, 0, 0, 0, NA
1967-12-19, -11.1, -15, 0, 30, 0, NA
1967-12-20, -12.2, -15.6, 2.3, 30, 25, NA
1967-12-21, -13.9, -20, 1.3, 10, 76, NA
1967-12-22, -3.3, -20, 0, 0, 51, NA
1967-12-23, 9.4, -5.6, 0, 0, 0, NA
1967-12-24, 10, -3.9, 0, 0, 0, NA
1967-12-25, 0.6, -7.8, 0, 0, 0, NA
1967-12-26, -3.3, -16.1, 0, 28, 0, NA
1967-12-27, -6.7, -16.1, 0, 0, 25, NA
1967-12-28, -3.3, -8.3, 0.5, 41, 51, NA
1967-12-29, -1.1, -7.2, 2.8, 48, 76, NA
1967-12-30, -7.2, -27.8, 0, 8, 102, NA
1967-12-31, -6.7, -27.8, 0, 0, 51, NA
1968-01-01, -0.6, -23.3, 0.5, 61, 25, NA
1968-01-02, -21.1, -28.3, 0, 10, 102, NA
1968-01-03, -7.8, -26.7, 0, 0, 102, NA
1968-01-04, 4.4, -21.1, 0, 0, 76, NA
1968-01-05, -1.7, -23.3, 1.5, 86, 51, NA
1968-01-06, -21.7, -28.3, 0.8, 10, 127, NA
1968-01-07, -14.4, -28.3, 0, 0, 102, NA
1968-01-08, -1.1, -24.4, 0, 0, 76, NA
1968-01-09, -7.2, -13.9, 0, 0, 51, NA
1968-01-10, 2.8, -6.1, 0, 0, 51, NA
1968-01-11, 3.3, -8.3, 0, 0, 51, NA
1968-01-12, -6.1, -12.8, 0, 0, 51, NA
1968-01-13, -2.2, -16.1, 0, 0, 51, NA
1968-01-14, 4.4, -5.6, 0, 0, 51, NA
1968-01-15, 4.4, -7.8, 0, 0, 0, NA
1968-01-16, 8.3, -2.2, 0, 0, 0, NA
1968-01-17, 3.9, -2.8, 0, 0, 0, NA
1968-01-18, 2.2, -7.2, 0, 0, 0, NA
1968-01-19, 13.3, 1.7, 0, 0, 0, NA
1968-01-20, 10, 0.6, 0, 0, 0, NA
1968-01-21, 13.9, 2.8, 0, 0, 0, NA
1968-01-22, 6.1, -3.9, 0, 0, 0, NA
1968-01-23, 10.6, -4.4, 0, 0, 0, NA
1968-01-24, 18.9, 5, 0, 0, 0, NA
1968-01-25, 7.2, -0.6, 0.3, 3, 0, NA
1968-01-26, -1.1, -6.7, 2.5, 38, 25, NA
1968-01-27, -6.7, -9.4, 0.5, 5, 25, NA
1968-01-28, -8.3, -16.7, 0.3, 3, 25, NA
1968-01-29, -2.8, -20, 0, 0, 25, NA
1968-01-30, 10.6, -0.6, 0, 0, 25, NA
1968-01-31, 5, -7.2, 0, 0, 0, NA
1968-02-01, 4.4, -8.9, 0, 0, 0, NA
1968-02-02, 5.6, -7.2, 0, 0, 0, NA
1968-02-03, 13.9, -3.3, 0, 0, 0, NA
1968-02-04, 8.3, -2.8, 0, 0, 0, NA
1968-02-05, 12.2, -2.8, 0, 0, 0, NA
1968-02-06, 2.8, -5.6, 0, 0, 0, NA
1968-02-07, 6.7, -8.3, 0, 0, 0, NA
1968-02-08, 5, -4.4, 0, 0, 0, NA
1968-02-09, 10.6, -5.6, 0, 0, 0, NA
1968-02-10, 6.1, -7.2, 0, 0, 0, NA
1968-02-11, 5.6, -8.9, 1, 56, 0, NA
1968-02-12, -9.4, -17.2, 3, 30, 76, NA
1968-02-13, -9.4, -13.9, 0, 0, 76, NA
1968-02-14, -5.6, -13.9, 0, 0, 51, NA
1968-02-15, 0, -13.3, 0, 0, 51, NA
1968-02-16, -2.8, -14.4, 0.5, 5, 25, NA
1968-02-17, -7.2, -19.4, 0, 0, 25, NA
1968-02-18, -1.7, -15.6, 0, 0, 0, NA
1968-02-19, 7.8, -6.1, 0, 0, 0, NA
1968-02-20, -6.7, -15, 3.3, 46, 25, NA
1968-02-21, -8.9, -15, 1, 13, 51, NA
1968-02-22, -7.8, -12.8, 2.3, 30, 51, NA
1968-02-23, -2.2, -8.3, 0.3, 3, 76, NA
1968-02-24, 7.2, -3.9, 0.5, 0, 76, NA
1968-02-25, 8.9, 2.2, 0, 0, 0, NA
1968-02-26, 8.3, -0.6, 0, 0, 0, NA
1968-02-27, 2.8, -1.1, 0.3, 0, 0, NA
1968-02-28, 0, -8.9, 0, 0, 0, NA
1968-02-29, 14.4, -9.4, 0, 0, 0, NA
1968-03-01, 12.2, 0.6, 0, 0, 0, NA
1968-03-02, 0, -7.8, 0.3, 0, 0, NA
1968-03-03, 13.3, -10, 0, 0, 0, NA
1968-03-04, 16.7, 1.7, 0, 0, 0, NA
1968-03-05, 14.4, -2.2, 0, 0, 0, NA
1968-03-06, 22.8, 0.6, 0, 0, 0, NA
1968-03-07, 16.7, 2.8, 0, 0, 0, NA
1968-03-08, 9.4, 2.2, 0, 0, 0, NA
1968-03-09, 3.9, -2.2, 0, 0, 0, NA
1968-03-10, 1.1, -3.9, 0.3, 3, 0, NA
1968-03-11, -2.2, -8.3, 0, 3, 0, NA
1968-03-12, 6.7, -10.6, 0, 0, 0, NA
1968-03-13, 13.3, -4.4, 0, 0, 0, NA
1968-03-14, 11.7, 0.6, 0, 0, 0, NA
1968-03-15, 12.8, -1.1, 0, 0, 0, NA
1968-03-16, 18.9, -1.1, 0, 0, 0, NA
1968-03-17, 18.3, 4.4, 0, 0, 0, NA
1968-03-18, 7.2, -3.3, 0, 0, 0, NA
1968-03-19, 0.6, -4.4, 0.3, 3, 0, NA
1968-03-20, -2.8, -7.8, 1, 13, 0, NA
1968-03-21, -2.2, -10, 1, 13, 0, NA
1968-03-22, 1.7, -15, 0, 0, 0, NA
1968-03-23, 16.7, -7.8, 0, 0, 0, NA
1968-03-24, 17.2, 0.6, 0, 0, 0, NA
1968-03-25, 15.6, 2.2, 0, 0, 0, NA
1968-03-26, 16.1, 3.3, 0, 0, 0, NA
1968-03-27, 17.2, 0.6, 0, 0, 0, NA
1968-03-28, 21.1, 4.4, 0, 0, 0, NA
1968-03-29, 21.1, 2.2, 0, 0, 0, NA
1968-03-30, 15.6, -2.8, 0, 0, 0, NA
1968-03-31, 10.6, -6.7, 0, 0, 0, NA
1968-04-01, 16.1, -2.8, 0, 0, 0, NA
1968-04-02, 8.3, -5.6, 0.5, 0, 0, NA
1968-04-03, -6.1, -9.4, 7.4, 69, 51, NA
1968-04-04, -1.7, -12.2, 0, 0, 51, NA
1968-04-05, 15.6, -9.4, 0, 0, 25, NA
1968-04-06, 10.6, 1.7, 4.8, 0, 0, NA
1968-04-07, 4.4, -0.6, 0.5, 5, 0, NA
1968-04-08, 7.8, -0.6, 0, 0, 0, NA
1968-04-09, 13.3, -2.8, 0, 0, 0, NA
1968-04-10, 21.7, 2.2, 0, 0, 0, NA
1968-04-11, 26.1, 5, 0, 0, 0, NA
1968-04-12, 9.4, 1.1, 0, 0, 0, NA
1968-04-13, 1.1, -5, 6.9, 91, 51, NA
1968-04-14, 15, -6.7, 0, 0, 76, NA
1968-04-15, 23.3, 2.2, 0, 0, 0, NA
1968-04-16, 7.8, 2.8, 0, 0, 0, NA
1968-04-17, 3.9, -3.3, 0, 0, 0, NA
1968-04-18, 4.4, -3.3, 0, 0, 0, NA
1968-04-19, 10.6, 0.6, 0, 0, 0, NA
1968-04-20, 13.3, 3.9, 0, 0, 0, NA
1968-04-21, 8.3, 0, 18.8, 36, 0, NA
1968-04-22, 4.4, -0.6, 3, 28, 25, NA
1968-04-23, 11.7, -1.1, 0, 0, 0, NA
1968-04-24, 15, -1.7, 0, 0, 0, NA
1968-04-25, 12.8, 1.7, 0.8, 0, 0, NA
1968-04-26, 11.7, 0.6, 0.3, 0, 0, NA
1968-04-27, 9.4, 0, 2.5, 0, 0, NA
1968-04-28, 16.7, 0, 0, 0, 0, NA
1968-04-29, 22.8, 4.4, 0, 0, 0, NA
1968-04-30, 26.1, 9.4, 0, 0, 0, NA
1968-05-01, 23.3, 9.4, 0, 0, 0, NA
1968-05-02, 15.6, 5, 0, 0, 0, NA
1968-05-03, 16.1, 0.6, 0, 0, 0, NA
1968-05-04, 13.3, 0, 0, 0, 0, NA
1968-05-05, 21.1, 1.1, 0, 0, 0, NA
1968-05-06, 11.7, 6.7, 0, 0, 0, NA
1968-05-07, 11.7, 2.2, 3.8, 0, 0, NA
1968-05-08, 8.9, 0.6, 0, 0, 0, NA
1968-05-09, 16.1, -2.8, 0, 0, 0, NA
1968-05-10, 7.2, -1.7, 0, 0, 0, NA
1968-05-11, 11.7, -2.2, 0, 0, 0, NA
