year,month,Date,Deficit,Potential_Evap,Prec_m_PE,Precipitation,Storage,Surplus,Evaporation,Prec_m_Evap,Recharge,Snowpack
1962,8,1962-08-15,37.7,126.5,-85.8,40.7,59.3,0,88.8,-48.099999999999994,0,0
1962,9,1962-09-15,41.1,76.1,-61.7,14.4,38.7,0,34.99999999999999,-20.599999999999994,0,0
1962,10,1962-10-15,11.9,44.7,-16,28.7,34.6,0,32.800000000000004,-4.100000000000005,0,0
1962,11,1962-11-15,6.3,10.6,-8.2,2.4,32.7,0,4.3,-1.9,0,0
1962,12,1962-12-15,0,0,0.4,3.8,33.1,0,0,3.8,0.3999999999999986,3.4000000000000012
1963,1,1963-01-15,0,0,1.3,13.3,34.4,0,0,13.3,1.2999999999999972,12.000000000000004
1963,2,1963-02-15,0,0,0.8,7.6,35.2,0,0,7.6,0.8000000000000043,6.799999999999995
1963,3,1963-03-15,0,12.2,32,21.3,67.2,0,12.2,9.100000000000001,32,0
1963,4,1963-04-15,0,31.9,20.8,52.7,88,0,31.9,20.800000000000004,20.799999999999997,7.105427357601002e-15
1963,5,1963-05-15,7.4,73.8,-17.5,56.3,78,0,66.39999999999999,-10.099999999999994,0,0
1963,6,1963-06-15,15.6,130.2,-30.4,99.7,63.2,0,114.6,-14.899999999999991,0,0
1963,7,1963-07-15,40.3,152.4,-62.4,90,41,0,112.10000000000001,-22.10000000000001,0,0
1963,8,1963-08-15,82.7,132.5,-103.7,28.8,20,0,49.8,-20.999999999999996,0,0
1963,9,1963-09-15,31.3,89.3,-35.7,53.6,15.6,0,58,-4.399999999999999,0,0
1963,10,1963-10-15,25.3,57.7,-28,29.7,12.8,0,32.400000000000006,-2.7000000000000064,0,0
1963,11,1963-11-15,3.4,6.4,-3.8,2.7,12.5,0,3.0000000000000004,-0.30000000000000027,0,0
1963,12,1963-12-15,0,0,0.6,5.6,13.1,0,0,5.6,0.5999999999999996,5
1964,1,1964-01-15,0,0,0.4,3.8,13.5,0,0,3.8,0.40000000000000036,3.3999999999999995
1964,2,1964-02-15,0,0,0.5,5.2,14,0,0,5.2,0.5,4.7
1964,3,1964-03-15,0,0,1.5,14.7,15.5,0,0,14.7,1.5,13.2
1964,4,1964-04-15,0,37.4,88.5,99.3,103.9,0,37.4,61.9,88.4,0
1964,5,1964-05-15,8.4,87.6,-24.8,62.8,87.6,0,79.19999999999999,-16.39999999999999,0,0
1964,6,1964-06-15,0,117.3,4.8,122.1,92.3,0,117.3,4.799999999999997,4.700000000000003,0.09999999999999432
1964,7,1964-07-15,62.1,159.7,-112,47.8,42.5,0,97.6,-49.8,0,0
1964,8,1964-08-15,67,119.6,-86.1,33.5,23.4,0,52.599999999999994,-19.099999999999994,0,0
1964,9,1964-09-15,55.9,75,-64.3,10.6,15,0,19.1,-8.500000000000002,0,0
1964,10,1964-10-15,32.4,38.5,-35.7,2.8,11.7,0,6.100000000000001,-3.3000000000000016,0,0
1964,11,1964-11-15,0,0,4.1,4.1,15.8,0,0,4.1,4.100000000000001,0
1964,12,1964-12-15,0,0,1.6,16.2,17.4,0,0,16.2,1.5999999999999979,14.600000000000001
1965,1,1965-01-15,0,0,0.9,8.8,18.3,0,0,8.8,0.9000000000000021,7.899999999999999
1965,2,1965-02-15,0,0,0.4,4.4,18.7,0,0,4.4,0.3999999999999986,4.000000000000002
1965,3,1965-03-15,0,0,1.6,16.2,20.3,0,0,16.2,1.6000000000000014,14.599999999999998
1965,4,1965-04-15,0,38.2,58.7,55.4,79.1,0,38.2,17.199999999999996,58.8,0
1965,5,1965-05-15,0,80.3,49.9,130.1,128.9,0,80.3,49.8,49.80000000000001,0
1965,6,1965-06-15,7.4,118.1,-35.5,82.6,100.8,0,110.69999999999999,-28.099999999999994,0,0
1965,7,1965-07-15,47.9,145.4,-97.4,48.1,51.4,0,97.5,-49.4,0,0
1965,8,1965-08-15,68.4,126.3,-92.8,33.5,27,0,57.89999999999999,-24.39999999999999,0,0
1965,9,1965-09-15,0,49.6,21.4,71,48.4,0,49.6,21.4,21.4,0
1965,10,1965-10-15,19.8,48.9,-28.5,20.4,39.8,0,29.099999999999998,-8.7,0,0
1965,11,1965-11-15,0,3.8,2.9,6.7,42.7,0,3.8,2.9000000000000004,2.9000000000000057,0
1965,12,1965-12-15,0,0,1.5,14.8,44.2,0,0,14.8,1.5,13.3
1966,1,1966-01-15,0,0,0.5,5.4,44.7,0,0,5.4,0.5,4.9
1966,2,1966-02-15,0,0,1.7,16.7,46.4,0,0,16.7,1.6999999999999957,15.000000000000004
1966,3,1966-03-15,0,7.6,58.8,32.9,105.2,0,7.6,25.299999999999997,58.800000000000004,0
1966,4,1966-04-15,0,21.1,28.2,49.2,133.3,0,21.1,28.1,28.10000000000001,0
1966,5,1966-05-15,12.8,76.5,-55,21.5,91.1,0,63.7,-42.2,0,0
1966,6,1966-06-15,39.9,125.6,-77.9,47.7,53.1,0,85.69999999999999,-37.999999999999986,0,0
1966,7,1966-07-15,65.8,167.5,-90.6,76.9,28.3,0,101.7,-24.799999999999997,0,0
1966,8,1966-08-15,24.5,114.4,-29.8,84.6,23.1,0,89.9,-5.300000000000011,0,0
1966,9,1966-09-15,26.2,78.6,-30.6,48,18.7,0,52.39999999999999,-4.3999999999999915,0,0
1966,10,1966-10-15,2.9,35.7,-3.3,32.3,18.2,0,32.800000000000004,-0.5000000000000071,0,0
1966,11,1966-11-15,0,0,15.1,15.1,33.3,0,0,15.1,15.099999999999998,1.7763568394002505e-15
1966,12,1966-12-15,0,0,0.8,7.7,34.1,0,0,7.7,0.8000000000000043,6.899999999999996
1967,1,1967-01-15,0,0,1,10,35.1,0,0,10,1,9
1967,2,1967-02-15,0,0,1.2,12.2,36.3,0,0,12.2,1.1999999999999957,11.000000000000004
1967,3,1967-03-15,0,5.6,33.2,11.4,69.5,0,5.6,5.800000000000001,33.2,0
1967,4,1967-04-15,0,37.8,19.2,57.1,88.7,0,37.8,19.300000000000004,19.200000000000003,0.10000000000000142
1967,5,1967-05-15,2.4,60.7,-6.1,54.6,85,0,58.300000000000004,-3.700000000000003,0,0
1967,6,1967-06-15,0,107.8,48.6,156.5,133.7,0,107.8,48.7,48.69999999999999,1.4210854715202004e-14
1967,7,1967-07-15,41.6,138.5,-115,23.5,60.3,0,96.9,-73.4,0,0
1967,8,1967-08-15,69.9,124.9,-100,24.9,30.1,0,55,-30.1,0,0
1967,9,1967-09-15,35.5,84.8,-43.3,41.5,22.3,0,49.3,-7.799999999999997,0,0
1967,10,1967-10-15,20.1,39.8,-23.4,16.3,19,0,19.699999999999996,-3.399999999999995,0,0
1967,11,1967-11-15,0,1.5,1.4,2.9,20.4,0,1.5,1.4,1.3999999999999986,1.3322676295501878e-15
1967,12,1967-12-15,0,0,1.5,15.2,21.9,0,0,15.2,1.5,13.7
1968,1,1968-01-15,0,0,0.5,5.3,22.4,0,0,5.3,0.5,4.8
1968,2,1968-02-15,0,0,0.5,4.6,22.9,0,0,4.6,0.5,4.1
1968,3,1968-03-15,0,15.5,16.4,9.2,39.3,0,15.5,-6.300000000000001,16.4,0
1968,4,1968-04-15,0,33,56.3,89.3,95.7,0,33,56.3,56.400000000000006,0
1968,5,1968-05-15,7.7,62.5,-20.1,42.4,83.2,0,54.8,-12.399999999999999,0,0
1968,6,1968-06-15,0,118.1,34,152.1,117.2,0,118.1,34,34,0
1968,7,1968-07-15,33.5,140.5,-86.1,54.3,64.5,0,107,-52.7,0,0
1968,8,1968-08-15,33,119.5,-52.7,66.8,44.8,0,86.5,-19.700000000000003,0,0
1968,9,1968-09-15,34,78.1,-46.3,31.8,32.5,0,44.099999999999994,-12.299999999999994,0,0
1968,10,1968-10-15,26.2,42.3,-32.8,9.5,25.9,0,16.099999999999998,-6.599999999999998,0,0
1968,11,1968-11-15,0,2.7,7.7,10.4,33.6,0,2.7,7.7,7.700000000000003,0
1968,12,1968-12-15,0,0,1.9,19.2,35.5,0,0,19.2,1.8999999999999986,17.3
1969,1,1969-01-15,0,0,1.1,11.4,36.7,0,0,11.4,1.2000000000000028,10.199999999999998
1969,2,1969-02-15,0,0,2.3,22.7,38.9,0,0,22.7,2.1999999999999957,20.500000000000004
1969,3,1969-03-15,0,0,0.9,9.1,39.8,0,0,9.1,0.8999999999999986,8.200000000000001
1969,4,1969-04-15,0,49.3,31.4,24,71.3,0,49.3,-25.299999999999997,31.5,0
1969,5,1969-05-15,26.3,87.9,-45.7,42.2,51.9,0,61.60000000000001,-19.400000000000006,0,0
1969,6,1969-06-15,14.5,98.3,-21.8,76.5,44.6,0,83.8,-7.299999999999997,0,0
1969,7,1969-07-15,32.4,142.8,-44.2,98.6,32.9,0,110.4,-11.800000000000011,0,0
1969,8,1969-08-15,101.7,143,-120.2,22.8,14.3,0,41.3,-18.499999999999996,0,0
1969,9,1969-09-15,65.3,92.5,-70.8,21.6,8.7,0,27.200000000000003,-5.600000000000001,0,0
1969,10,1969-10-15,0,19.9,11.2,31.1,19.9,0,19.9,11.200000000000003,11.2,3.552713678800501e-15
1969,11,1969-11-15,1.6,5.7,-1.9,3.9,19.6,0,4.1,-0.19999999999999973,0,0
1969,12,1969-12-15,0,0,1.3,13,20.9,0,0,13,1.2999999999999972,11.700000000000003
1970,1,1970-01-15,0,0,0.8,7.7,21.7,0,0,7.7,0.8000000000000007,6.8999999999999995
1970,2,1970-02-15,0,0,0.6,5.6,22.3,0,0,5.6,0.6000000000000014,4.999999999999998
1970,3,1970-03-15,0,0,2.2,22.1,24.5,0,0,22.1,2.1999999999999993,19.900000000000002
1970,4,1970-04-15,0,22.4,110.6,89.1,135.1,0,22.4,66.69999999999999,110.6,0
1970,5,1970-05-15,5.2,81.8,-32.4,49.4,108,0,76.6,-27.199999999999996,0,0
1970,6,1970-06-15,29,128.5,-70.8,57.7,66.1,0,99.5,-41.8,0,0
1970,7,1970-07-15,74.4,152.9,-109.5,43.4,31,0,78.5,-35.1,0,0
1970,8,1970-08-15,82.9,137,-98.2,38.7,15.7,0,54.099999999999994,-15.399999999999991,0,0
1970,9,1970-09-15,38.3,79.9,-42.3,37.5,11.7,0,41.60000000000001,-4.1000000000000085,0,0
1970,10,1970-10-15,2.8,28.2,-3,25.2,11.5,0,25.4,-0.1999999999999993,0,0
1970,11,1970-11-15,0,0,23.3,23.3,34.7,0,0,23.3,23.200000000000003,0.09999999999999787
1970,12,1970-12-15,0,0,1.2,12.1,36,0,0,12.1,1.2999999999999972,10.800000000000002
1971,1,1971-01-15,0,0,1.4,14.4,37.4,0,0,14.4,1.3999999999999986,13.000000000000002
1971,2,1971-02-15,0,0,1.6,16.4,39,0,0,16.4,1.6000000000000014,14.799999999999997
1971,3,1971-03-15,0,0,49.7,10.3,88.8,0,0,10.3,49.8,0
1971,4,1971-04-15,0,39.8,56.5,96.3,145.3,0,39.8,56.5,56.500000000000014,0
1971,5,1971-05-15,0,69.8,7.6,77.4,150,2.900000000000011,69.8,7.6000000000000085,4.699999999999989,8.881784197001252e-15
1971,6,1971-06-15,13.5,131.8,-73.1,58.7,90.4,0,118.30000000000001,-59.60000000000001,0,0
1971,7,1971-07-15,61.4,132.4,-109.4,23,42.4,0,71,-48,0,0
1971,8,1971-08-15,78.5,139.2,-99.7,39.5,21.2,0,60.69999999999999,-21.19999999999999,0,0
1971,9,1971-09-15,21.1,75.5,-24.4,51.1,17.9,0,54.4,-3.299999999999997,0,0
1971,10,1971-10-15,0,34.7,29.1,63.8,47,0,34.7,29.099999999999994,29.1,0
1971,11,1971-11-15,0,1.9,21.1,23,68,0,1.9,21.1,21,0.10000000000000142
1971,12,1971-12-15,0,0,1,10.1,69.1,0,0,10.1,1.0999999999999943,9.000000000000005
1972,1,1972-01-15,0,0,0.7,7.2,69.8,0,0,7.2,0.7000000000000028,6.499999999999997
1972,2,1972-02-15,0,0,0.8,7.7,70.5,0,0,7.7,0.7000000000000028,6.999999999999997
1972,3,1972-03-15,0,3.8,35,15.9,105.5,0,3.8,12.100000000000001,35,0
1972,4,1972-04-15,0,31.5,28.4,60,133.9,0,31.5,28.5,28.400000000000006,0.09999999999999432
1972,5,1972-05-15,0,81.7,31.9,113.7,150,15.800000000000004,81.7,32,16.099999999999994,0.10000000000000142
1972,6,1972-06-15,6.7,122,-52.2,69.8,104.5,0,115.3,-45.5,0,0
1972,7,1972-07-15,14.9,130.7,-40.4,90.2,78.9,0,115.79999999999998,-25.59999999999998,0,0
1972,8,1972-08-15,59.5,127.2,-98.5,28.7,39.9,0,67.7,-39,0,0
1972,9,1972-09-15,60.7,82.6,-77.3,5.4,23.4,0,21.89999999999999,-16.499999999999993,0,0
1972,10,1972-10-15,0,30.2,1.9,32.2,25.3,0,30.2,2.0000000000000036,1.9000000000000021,0.10000000000000142
1972,11,1972-11-15,0,0,1.9,18.7,27.2,0,0,18.7,1.8999999999999986,16.8
1972,12,1972-12-15,0,0,1.5,15.3,28.7,0,0,15.3,1.5,13.8
1973,1,1973-01-15,0,0,1.2,11.5,29.8,0,0,11.5,1.1000000000000014,10.399999999999999
1973,2,1973-02-15,0,0,0.6,6.3,30.5,0,0,6.3,0.6999999999999993,5.6000000000000005
1973,3,1973-03-15,0,12.4,92.9,58.2,123.4,0,12.4,45.800000000000004,92.9,0
1973,4,1973-04-15,0,29.7,14.2,43.9,137.6,0,29.7,14.2,14.199999999999989,1.0658141036401503e-14
1973,5,1973-05-15,0,72.3,3,75.3,140.6,0,72.3,3,3,0
1973,6,1973-06-15,26.5,122.7,-93.6,29.1,73.5,0,96.2,-67.1,0,0
1973,7,1973-07-15,64.9,146,-102.2,43.8,36.2,0,81.1,-37.3,0,0
1973,8,1973-08-15,94.1,144.5,-113.8,30.7,16.5,0,50.400000000000006,-19.700000000000006,0,0
1973,9,1973-09-15,3.6,69.1,-4.1,65,16,0,65.5,-0.5,0,0
1973,10,1973-10-15,4.1,44,-4.6,39.4,15.5,0,39.9,-0.5,0,0
1973,11,1973-11-15,0,0,18,18,33.5,0,0,18,18,0
1973,12,1973-12-15,0,0,0.8,7.8,34.3,0,0,7.8,0.7999999999999972,7.000000000000003
1974,1,1974-01-15,0,0,0.3,2.8,34.6,0,0,2.8,0.30000000000000426,2.4999999999999956
1974,2,1974-02-15,0,0,0.5,4.6,35,0,0,4.6,0.3999999999999986,4.200000000000001
1974,3,1974-03-15,0,7.4,23,16.6,58.1,0,7.4,9.200000000000001,23.1,0
1974,4,1974-04-15,0,39.1,22.5,61.6,80.5,0,39.1,22.5,22.4,0.10000000000000142
1974,5,1974-05-15,0,71.4,3.9,75.4,84.4,0,71.4,4,3.9000000000000057,0.09999999999999432
1974,6,1974-06-15,52.7,121.7,-92.7,29,44.4,0,69,-40,0,0
1974,7,1974-07-15,96.4,169.1,-121.7,47.4,19.1,0,72.69999999999999,-25.29999999999999,0,0
1974,8,1974-08-15,75.5,115.3,-83.9,31.4,10.7,0,39.8,-8.399999999999999,0,0
1974,9,1974-09-15,53.1,69.3,-56.5,12.8,7.2,0,16.199999999999996,-3.399999999999995,0,0
1974,10,1974-10-15,22.1,43.5,-23.2,20.3,6.2,0,21.4,-1.0999999999999979,0,0
1974,11,1974-11-15,0.1,4,-0.1,3.8,6.1,0,3.9,-0.10000000000000009,0,0
1974,12,1974-12-15,0,0,0.3,2.5,6.4,0,0,2.5,0.3000000000000007,2.1999999999999993
1975,1,1975-01-15,0,0,2.3,22.9,8.7,0,0,22.9,2.299999999999999,20.6
1975,2,1975-02-15,0,0,0.7,7.2,9.4,0,0,7.2,0.7000000000000011,6.499999999999999
1975,3,1975-03-15,0,0,5.7,57.5,15.2,0,0,57.5,5.799999999999999,51.7
1975,4,1975-04-15,0,22.3,111.6,51.6,126.7,0,22.3,29.3,111.5,0
1975,5,1975-05-15,6.9,77.6,-32.2,45.4,101.4,0,70.69999999999999,-25.29999999999999,0,0
1975,6,1975-06-15,7.5,115.9,-21.5,94.4,87.4,0,108.4,-14,0,0
1975,7,1975-07-15,72.1,161.3,-121.9,39.5,37.6,0,89.20000000000002,-49.70000000000002,0,0
1975,8,1975-08-15,71.4,129.6,-88.6,41,20.3,0,58.19999999999999,-17.19999999999999,0,0
1975,9,1975-09-15,51.1,73.2,-57.8,15.4,13.6,0,22.1,-6.700000000000001,0,0
1975,10,1975-10-15,19.7,40.6,-21.6,18.9,11.7,0,20.900000000000002,-2.0000000000000036,0,0
1975,11,1975-11-15,0,0.4,5.7,6.1,17.4,0,0.4,5.699999999999999,5.699999999999999,0
1975,12,1975-12-15,0,0,1.3,13.1,18.7,0,0,13.1,1.3000000000000007,11.799999999999999
1976,1,1976-01-15,0,0,1.2,12.1,19.9,0,0,12.1,1.1999999999999993,10.9
1976,2,1976-02-15,0,0.6,38.8,16.2,58.8,0,0.6,15.6,38.9,0
1976,3,1976-03-15,0,1.1,11.1,12.2,69.9,0,1.1,11.1,11.100000000000009,0
1976,4,1976-04-15,0,43.6,4.2,47.7,74.1,0,43.6,4.100000000000001,4.199999999999989,0
1976,5,1976-05-15,20.6,75.8,-37.6,38.2,57.1,0,55.199999999999996,-16.999999999999993,0,0
1976,6,1976-06-15,54.7,129.1,-78.6,50.5,33.1,0,74.39999999999999,-23.89999999999999,0,0
1976,7,1976-07-15,97.6,156.5,-115.9,40.5,14.8,0,58.900000000000006,-18.400000000000006,0,0
1976,8,1976-08-15,109.5,141.3,-117.8,23.5,6.6,0,31.80000000000001,-8.300000000000011,0,0
1976,9,1976-09-15,64.6,85.4,-67,18.3,4.1,0,20.80000000000001,-2.5000000000000107,0,0
1976,10,1976-10-15,15.3,25.2,-15.7,9.5,3.7,0,9.899999999999999,-0.3999999999999986,0,0
1976,11,1976-11-15,0,0,0.4,3.9,4.1,0,0,3.9,0.39999999999999947,3.5000000000000004
1976,12,1976-12-15,0,0,0.7,6.5,4.7,0,0,6.5,0.6000000000000005,5.8999999999999995
1977,1,1977-01-15,0,0,0.9,8.8,5.6,0,0,8.8,0.8999999999999995,7.900000000000001
1977,2,1977-02-15,0,0,34.1,16.4,39.8,0,0,16.4,34.199999999999996,0
1977,3,1977-03-15,0,4.8,92,96.7,131.7,0,4.8,91.9,91.89999999999999,1.4210854715202004e-14
1977,4,1977-04-15,0.9,48.7,-8.1,40.6,124.5,0,47.800000000000004,-7.200000000000003,0,0
1977,5,1977-05-15,6.4,99.6,-29.1,70.5,101.8,0,93.19999999999999,-22.69999999999999,0,0
1977,6,1977-06-15,27.3,132.8,-63.6,69.2,65.5,0,105.50000000000001,-36.30000000000001,0,0
1977,7,1977-07-15,60.2,152.1,-90.7,61.4,34.9,0,91.89999999999999,-30.499999999999993,0,0
1977,8,1977-08-15,39.4,110.3,-49.6,60.7,24.8,0,70.9,-10.200000000000003,0,0
1977,9,1977-09-15,10.4,81.1,-12.5,68.6,22.7,0,70.69999999999999,-2.0999999999999943,0,0
1977,10,1977-10-15,0,34.2,11.2,45.4,33.9,0,34.2,11.199999999999996,11.2,0
1977,11,1977-11-15,0,0,35.9,35.9,69.8,0,0,35.9,35.9,0
1977,12,1977-12-15,0,0,1.7,17.1,71.5,0,0,17.1,1.7000000000000028,15.399999999999999
1978,1,1978-01-15,0,0,0.6,6.4,72.2,0,0,6.4,0.7000000000000028,5.6999999999999975
1978,2,1978-02-15,0,0,2.2,21.9,74.4,0,0,21.9,2.200000000000003,19.699999999999996
1978,3,1978-03-15,0,0.1,46.5,5.4,120.9,0,0.1,5.300000000000001,46.5,0
1978,4,1978-04-15,0,31.2,51.6,82.8,150,22.500000000000007,31.2,51.599999999999994,29.099999999999994,0
1978,5,1978-05-15,0,78,-1.2,76.9,148.8,0,78,-1.0999999999999943,0,0
1978,6,1978-06-15,13.8,121,-72.7,48.3,89.9,0,107.2,-58.900000000000006,0,0
1978,7,1978-07-15,26,141.4,-54.1,87.3,61.8,0,115.4,-28.10000000000001,0,0
1978,8,1978-08-15,37.3,125.6,-57.7,67.9,41.4,0,88.3,-20.39999999999999,0,0
1978,9,1978-09-15,65.1,97.2,-83.2,14,23.3,0,32.10000000000001,-18.10000000000001,0,0
1978,10,1978-10-15,28.7,38.7,-33.5,5.2,18.5,0,10.000000000000004,-4.800000000000003,0,0
1978,11,1978-11-15,0,0,1.3,13,19.8,0,0,13,1.3000000000000007,11.7
1978,12,1978-12-15,0,0,0.8,7.6,20.5,0,0,7.6,0.6999999999999993,6.9
1979,1,1979-01-15,0,0,1.4,14.2,21.9,0,0,14.2,1.3999999999999986,12.8
1979,2,1979-02-15,0,0,0.6,5.5,22.5,0,0,5.5,0.6000000000000014,4.899999999999999
1979,3,1979-03-15,0,0.4,63.1,26.6,85.6,0,0.4,26.200000000000003,63.099999999999994,0
1979,4,1979-04-15,0,30.1,1.4,31.5,87,0,30.1,1.3999999999999986,1.4000000000000057,0
1979,5,1979-05-15,11.7,67.7,-26,41.7,72.7,0,56,-14.299999999999997,0,0
1979,6,1979-06-15,17,120.1,-31.1,89,58.6,0,103.1,-14.099999999999994,0,0
1979,7,1979-07-15,22.1,140.5,-34.5,105.9,46.1,0,118.4,-12.5,0,0
1979,8,1979-08-15,38.9,120.3,-53.1,67.2,31.9,0,81.4,-14.200000000000003,0,0
1979,9,1979-09-15,77,96,-92.1,3.9,16.9,0,19,-15.1,0,0
1979,10,1979-10-15,5.1,40.1,-5.7,34.4,16.2,0,35,-0.6000000000000014,0,0
1979,11,1979-11-15,0,0,5.2,5.2,21.4,0,0,5.2,5.199999999999999,8.881784197001252e-16
1979,12,1979-12-15,0,0,0.1,1.3,21.5,0,0,1.3,0.10000000000000142,1.1999999999999986
1980,1,1980-01-15,0,0,0.6,5.8,22.1,0,0,5.8,0.6000000000000014,5.199999999999998
1980,2,1980-02-15,0,0,0.9,9,23,0,0,9,0.8999999999999986,8.100000000000001
1980,3,1980-03-15,0,0,33.6,18.8,56.6,0,0,18.8,33.6,0
1980,4,1980-04-15,14.4,42.6,-22.6,20,48.4,0,28.200000000000003,-8.200000000000003,0,0
1980,5,1980-05-15,39.7,85.2,-55.1,30.1,33,0,45.5,-15.399999999999999,0,0
1980,6,1980-06-15,46.4,130.8,-57.2,73.7,22.2,0,84.4,-10.700000000000003,0,0
1980,7,1980-07-15,110.1,159.8,-122.8,37,9.5,0,49.70000000000002,-12.700000000000017,0,0
1980,8,1980-08-15,57,126.9,-60.3,66.6,6.3,0,69.9,-3.3000000000000114,0,0
1980,9,1980-09-15,67.7,82.1,-70.1,12,3.8,0,14.399999999999991,-2.3999999999999915,0,0
1980,10,1980-10-15,0,31.7,39.3,71,43.1,0,31.7,39.3,39.300000000000004,0
1980,11,1980-11-15,0,7.9,0.4,8.3,43.5,0,7.9,0.40000000000000036,0.3999999999999986,1.7763568394002505e-15
1980,12,1980-12-15,0,0,1.5,15.3,45,0,0,15.3,1.5,13.8
1981,1,1981-01-15,0,0,0.2,2.5,45.3,0,0,2.5,0.29999999999999716,2.200000000000003
1981,2,1981-02-15,0,0,0.2,2.5,45.5,0,0,2.5,0.20000000000000284,2.299999999999997
1981,3,1981-03-15,0,12.4,36.2,30.2,81.7,0,12.4,17.799999999999997,36.2,0
1981,4,1981-04-15,22.9,54.7,-44.6,10.1,60,0,31.800000000000004,-21.700000000000003,0,0
1981,5,1981-05-15,0,70.8,1.7,72.5,61.7,0,70.8,1.7000000000000028,1.7000000000000028,0
1981,6,1981-06-15,39.9,119,-61.2,57.8,40.4,0,79.1,-21.299999999999997,0,0
1981,7,1981-07-15,24.7,146.8,-33,113.9,32.1,0,122.10000000000001,-8.200000000000003,0,0
1981,8,1981-08-15,56.2,124.5,-68.3,56.2,20,0,68.3,-12.099999999999994,0,0
1981,9,1981-09-15,64.8,85.5,-72.7,12.7,12.1,0,20.700000000000003,-8.000000000000004,0,0
1981,10,1981-10-15,0,33.7,8.1,41.7,20.2,0,33.7,8,8.1,0
1981,11,1981-11-15,0,9.8,3.5,13.3,23.6,0,9.8,3.5,3.400000000000002,0.09999999999999787
1981,12,1981-12-15,0,0,1.3,12.5,24.9,0,0,12.5,1.2999999999999972,11.200000000000003
1982,1,1982-01-15,0,0,1.6,15.9,26.5,0,0,15.9,1.6000000000000014,14.299999999999999
1982,2,1982-02-15,0,0,0.4,3.8,26.8,0,0,3.8,0.3000000000000007,3.499999999999999
1982,3,1982-03-15,0,0,75.3,45.4,102.1,0,0,45.4,75.3,0
1982,4,1982-04-15,2.4,28.8,-7.7,21.2,96.8,0,26.400000000000002,-5.200000000000003,0,0
1982,5,1982-05-15,0,78.5,91.7,170.2,150,38.5,78.5,91.69999999999999,53.2,0
1982,6,1982-06-15,1.8,104.1,-29.5,74.7,122.3,0,102.3,-27.599999999999994,0,0
1982,7,1982-07-15,20.5,147.1,-64.7,82.5,78.2,0,126.6,-44.099999999999994,0,0
1982,8,1982-08-15,39.5,130.5,-69.2,61.2,48.4,0,91,-29.799999999999997,0,0
1982,9,1982-09-15,26.7,79.1,-37.8,41.2,37.2,0,52.39999999999999,-11.199999999999989,0,0
1982,10,1982-10-15,0,34,63.5,97.5,100.7,0,34,63.5,63.5,0
1982,11,1982-11-15,0,0,10.6,10.6,111.3,0,0,10.6,10.599999999999994,5.3290705182007514e-15
1982,12,1982-12-15,0,0,0.7,6.7,112,0,0,6.7,0.7000000000000028,5.999999999999997
1983,1,1983-01-15,0,0,0.3,2.5,112.2,0,0,2.5,0.20000000000000284,2.299999999999997
1983,2,1983-02-15,0,0.5,9,1.1,121.2,0,0.5,0.6000000000000001,9,0
1983,3,1983-03-15,0,2.7,38.5,41.3,150,9.700000000000003,2.7,38.599999999999994,28.799999999999997,0.09999999999999432
1983,4,1983-04-15,0,19.3,10.8,30.1,150,10.8,19.3,10.8,0,0
1983,5,1983-05-15,0,60.8,25.8,86.6,150,25.8,60.8,25.799999999999997,0,0
1983,6,1983-06-15,1.3,111.5,-25.9,85.7,125.4,0,110.2,-24.5,0,0
1983,7,1983-07-15,38.6,156.6,-102.2,54.5,61.8,0,118,-63.5,0,0
1983,8,1983-08-15,79.1,154.1,-112.6,41.5,28.3,0,75,-33.5,0,0
1983,9,1983-09-15,50.1,82.7,-59.6,23.1,18.7,0,32.6,-9.5,0,0
1983,10,1983-10-15,3.7,36.6,-4.3,32.4,18.2,0,32.9,-0.5,0,0
1983,11,1983-11-15,0,1.1,32.5,33.6,50.7,0,1.1,32.5,32.5,0
1983,12,1983-12-15,0,0,1.4,14.3,52.1,0,0,14.3,1.3999999999999986,12.900000000000002
1984,1,1984-01-15,0,0,0.2,2.2,52.3,0,0,2.2,0.19999999999999574,2.0000000000000044
1984,2,1984-02-15,0,0.1,21.3,6.4,73.6,0,0.1,6.300000000000001,21.299999999999997,0
1984,3,1984-03-15,0,0,25.5,25.5,99.1,0,0,25.5,25.5,0
1984,4,1984-04-15,0,31.1,45.4,76.5,144.5,0,31.1,45.4,45.400000000000006,0
1984,5,1984-05-15,0.5,72,-12.8,59.2,132.3,0,71.5,-12.299999999999997,0,0
1984,6,1984-06-15,0,118.9,5.3,124.3,137.6,0,118.9,5.3999999999999915,5.299999999999983,0.10000000000000853
1984,7,1984-07-15,25.2,146.6,-88.1,58.5,74.7,0,121.39999999999999,-62.89999999999999,0,0
1984,8,1984-08-15,60.3,142,-96.8,45.2,38.2,0,81.7,-36.5,0,0
1984,9,1984-09-15,37.5,69.4,-48.3,21,27.3,0,31.900000000000006,-10.900000000000006,0,0
1984,10,1984-10-15,8.2,34.3,-10.1,24.3,25.5,0,26.099999999999998,-1.7999999999999972,0,0
1984,11,1984-11-15,0,4.1,7.7,11.9,33.2,0,4.1,7.800000000000001,7.700000000000003,0.09999999999999787
1984,12,1984-12-15,0,0,1.2,12.4,34.5,0,0,12.4,1.2999999999999972,11.100000000000003
1985,1,1985-01-15,0,0,1.4,14,35.9,0,0,14,1.3999999999999986,12.600000000000001
